site_code,annualrain,collection_period,lowest_taxon,L_mu_spe,L_me_spe,L_sd_spe,L_n_spe,family,L_mu_fam,L_me_fam,L_sd_fam,L_n_fam,L_mu_com,L_me_com,L_sd_com,L_n_com,year,month,day,nday,qtr,year_week,year_month,ammonia,bluegreen_cyano,canopy,conductivity,d_oxygen,depth_mx,diatoms,doc,gravel,green_algae,ln_q_CDC,ln_q_FS,ln_q_HFPP15,ln_q_HFPP7,ln_q_WCDC,ln_q_max,ln_q_med,ln_q_min,ln_q_mu,ln_q_q25,ln_q_q75,ln_q_rsd,ln_q_sd,ln_rain,nitrate,ph,phosphate,q_DS,q_HFPP3,q_LFPP,sand,silt,temperature,turbidity,width
SF,56.67231884,2018-06-01,G. affinis,33.22222222222222,35,12.580635970955194,63,Poeciliidae,43.813031161473084,50,15.343570986426318,353,44.95811518324607,50,17.172379844069596,382,2018,6,1,152,2,2018 W22,2018 Jun,0.0175,0.1075,1,1418.25,54.225,0.5875,0.2725,7.004545454545454,0.2,0.0525,-1.2190001708090863,-0.9002903905277134,-1.9937316195643895,-1.5117848074744795,-2.0783344376499566,2.6094878587453763,2.1722740523226314,0.3477247602715854,2.087624843956299,1.8063397829711023,2.321805786293595,-1.0311928793705798,1.1410811729520514,10.98208508778544,16.098,8.405,2.2075,0.6387096774193548,0.6984266834487098,0.03763373190685966,0.4,0.35,27.175,49.55,3.2
SF,56.67231884,2018-06-01,H. cyanoguttatus,62.9,56,34.02305719732769,20,Cichlidae,62.9,56,34.02305719732769,20,44.95811518324607,50,17.172379844069596,382,2018,6,1,152,2,2018 W22,2018 Jun,0.0175,0.1075,1,1418.25,54.225,0.5875,0.2725,7.004545454545454,0.2,0.0525,-1.2190001708090863,-0.9002903905277134,-1.9937316195643895,-1.5117848074744795,-2.0783344376499566,2.6094878587453763,2.1722740523226314,0.3477247602715854,2.087624843956299,1.8063397829711023,2.321805786293595,-1.0311928793705798,1.1410811729520514,10.98208508778544,16.098,8.405,2.2075,0.6387096774193548,0.6984266834487098,0.03763373190685966,0.4,0.35,27.175,49.55,3.2
SF,56.67231884,2018-06-01,P. latipinna,46.11379310344827,53,14.934139707903405,290,Poeciliidae,43.813031161473084,50,15.343570986426318,353,44.95811518324607,50,17.172379844069596,382,2018,6,1,152,2,2018 W22,2018 Jun,0.0175,0.1075,1,1418.25,54.225,0.5875,0.2725,7.004545454545454,0.2,0.0525,-1.2190001708090863,-0.9002903905277134,-1.9937316195643895,-1.5117848074744795,-2.0783344376499566,2.6094878587453763,2.1722740523226314,0.3477247602715854,2.087624843956299,1.8063397829711023,2.321805786293595,-1.0311928793705798,1.1410811729520514,10.98208508778544,16.098,8.405,2.2075,0.6387096774193548,0.6984266834487098,0.03763373190685966,0.4,0.35,27.175,49.55,3.2
SF,56.67231884,2018-06-01,P. vigilax,50.166666666666664,54.5,7.9603182515943836,6,Leuciscidae,50,53,6.708203932499369,9,44.95811518324607,50,17.172379844069596,382,2018,6,1,152,2,2018 W22,2018 Jun,0.0175,0.1075,1,1418.25,54.225,0.5875,0.2725,7.004545454545454,0.2,0.0525,-1.2190001708090863,-0.9002903905277134,-1.9937316195643895,-1.5117848074744795,-2.0783344376499566,2.6094878587453763,2.1722740523226314,0.3477247602715854,2.087624843956299,1.8063397829711023,2.321805786293595,-1.0311928793705798,1.1410811729520514,10.98208508778544,16.098,8.405,2.2075,0.6387096774193548,0.6984266834487098,0.03763373190685966,0.4,0.35,27.175,49.55,3.2
SF,56.67231884,2018-07-01,C. carpio,43,33,28.35489375751565,3,Cyprinidae,43,33,28.35489375751565,3,42.13333333333333,42,12.32654005565186,105,2018,7,1,182,3,2018 W26,2018 Jul,0.2125,0.2125,0.7364864865,735.25,55.833333333333336,0.2075,0.5700000000000001,6.984988636363637,0.6125,0.0325,5.981642053201169,7.798707068227532,-2.308265133509749,-1.8406377430058969,14.400658105613015,11.329621894158304,2.64025951741213,0.12458120895737568,8.650813425024284,2.052472852510011,4.007432837085242,7.248746936993065,9.889006454405196,12.019661433680294,11.4725,7.516666666666667,2.3325,0.7818181818181819,0.36664568911264944,0.05235997482693518,0.2625,0.125,28.3,0.03333333333333336,2.75
SF,56.67231884,2018-07-01,C. lutrensis,42.45454545454545,44,3.9335387722415134,11,Leuciscidae,42.294117647058826,44,6.332107724549079,17,42.13333333333333,42,12.32654005565186,105,2018,7,1,182,3,2018 W26,2018 Jul,0.2125,0.2125,0.7364864865,735.25,55.833333333333336,0.2075,0.5700000000000001,6.984988636363637,0.6125,0.0325,5.981642053201169,7.798707068227532,-2.308265133509749,-1.8406377430058969,14.400658105613015,11.329621894158304,2.64025951741213,0.12458120895737568,8.650813425024284,2.052472852510011,4.007432837085242,7.248746936993065,9.889006454405196,12.019661433680294,11.4725,7.516666666666667,2.3325,0.7818181818181819,0.36664568911264944,0.05235997482693518,0.2625,0.125,28.3,0.03333333333333336,2.75
SF,56.67231884,2018-07-01,C. variegatus,35.666666666666664,37,2.065591117977289,6,Cyprinodontidae,35.666666666666664,37,2.065591117977289,6,42.13333333333333,42,12.32654005565186,105,2018,7,1,182,3,2018 W26,2018 Jul,0.2125,0.2125,0.7364864865,735.25,55.833333333333336,0.2075,0.5700000000000001,6.984988636363637,0.6125,0.0325,5.981642053201169,7.798707068227532,-2.308265133509749,-1.8406377430058969,14.400658105613015,11.329621894158304,2.64025951741213,0.12458120895737568,8.650813425024284,2.052472852510011,4.007432837085242,7.248746936993065,9.889006454405196,12.019661433680294,11.4725,7.516666666666667,2.3325,0.7818181818181819,0.36664568911264944,0.05235997482693518,0.2625,0.125,28.3,0.03333333333333336,2.75
SF,56.67231884,2018-07-01,G. affinis,32.6875,32.5,5.498105734402229,16,Poeciliidae,41.114285714285714,42,8.331088724619017,70,42.13333333333333,42,12.32654005565186,105,2018,7,1,182,3,2018 W26,2018 Jul,0.2125,0.2125,0.7364864865,735.25,55.833333333333336,0.2075,0.5700000000000001,6.984988636363637,0.6125,0.0325,5.981642053201169,7.798707068227532,-2.308265133509749,-1.8406377430058969,14.400658105613015,11.329621894158304,2.64025951741213,0.12458120895737568,8.650813425024284,2.052472852510011,4.007432837085242,7.248746936993065,9.889006454405196,12.019661433680294,11.4725,7.516666666666667,2.3325,0.7818181818181819,0.36664568911264944,0.05235997482693518,0.2625,0.125,28.3,0.03333333333333336,2.75
SF,56.67231884,2018-07-01,H. cyanoguttatus,55.166666666666664,54,27.213354564747558,6,Cichlidae,55.166666666666664,54,27.213354564747558,6,42.13333333333333,42,12.32654005565186,105,2018,7,1,182,3,2018 W26,2018 Jul,0.2125,0.2125,0.7364864865,735.25,55.833333333333336,0.2075,0.5700000000000001,6.984988636363637,0.6125,0.0325,5.981642053201169,7.798707068227532,-2.308265133509749,-1.8406377430058969,14.400658105613015,11.329621894158304,2.64025951741213,0.12458120895737568,8.650813425024284,2.052472852510011,4.007432837085242,7.248746936993065,9.889006454405196,12.019661433680294,11.4725,7.516666666666667,2.3325,0.7818181818181819,0.36664568911264944,0.05235997482693518,0.2625,0.125,28.3,0.03333333333333336,2.75
SF,56.67231884,2018-07-01,L. gulosus,51,59,41.58124577258358,3,Centrarchidae,51,59,41.58124577258358,3,42.13333333333333,42,12.32654005565186,105,2018,7,1,182,3,2018 W26,2018 Jul,0.2125,0.2125,0.7364864865,735.25,55.833333333333336,0.2075,0.5700000000000001,6.984988636363637,0.6125,0.0325,5.981642053201169,7.798707068227532,-2.308265133509749,-1.8406377430058969,14.400658105613015,11.329621894158304,2.64025951741213,0.12458120895737568,8.650813425024284,2.052472852510011,4.007432837085242,7.248746936993065,9.889006454405196,12.019661433680294,11.4725,7.516666666666667,2.3325,0.7818181818181819,0.36664568911264944,0.05235997482693518,0.2625,0.125,28.3,0.03333333333333336,2.75
SF,56.67231884,2018-07-01,P. latipinna,43.611111111111114,43,7.3495389835308895,54,Poeciliidae,41.114285714285714,42,8.331088724619017,70,42.13333333333333,42,12.32654005565186,105,2018,7,1,182,3,2018 W26,2018 Jul,0.2125,0.2125,0.7364864865,735.25,55.833333333333336,0.2075,0.5700000000000001,6.984988636363637,0.6125,0.0325,5.981642053201169,7.798707068227532,-2.308265133509749,-1.8406377430058969,14.400658105613015,11.329621894158304,2.64025951741213,0.12458120895737568,8.650813425024284,2.052472852510011,4.007432837085242,7.248746936993065,9.889006454405196,12.019661433680294,11.4725,7.516666666666667,2.3325,0.7818181818181819,0.36664568911264944,0.05235997482693518,0.2625,0.125,28.3,0.03333333333333336,2.75
SF,56.67231884,2018-07-01,P. vigilax,42,42,9.85900603509299,6,Leuciscidae,42.294117647058826,44,6.332107724549079,17,42.13333333333333,42,12.32654005565186,105,2018,7,1,182,3,2018 W26,2018 Jul,0.2125,0.2125,0.7364864865,735.25,55.833333333333336,0.2075,0.5700000000000001,6.984988636363637,0.6125,0.0325,5.981642053201169,7.798707068227532,-2.308265133509749,-1.8406377430058969,14.400658105613015,11.329621894158304,2.64025951741213,0.12458120895737568,8.650813425024284,2.052472852510011,4.007432837085242,7.248746936993065,9.889006454405196,12.019661433680294,11.4725,7.516666666666667,2.3325,0.7818181818181819,0.36664568911264944,0.05235997482693518,0.2625,0.125,28.3,0.03333333333333336,2.75
SF,56.67231884,2018-09-01,A. mexicanus,42,45,13.74772708486752,3,Characidae,42,45,13.74772708486752,3,29.693069306930692,30,7.3685040194837725,101,2018,9,1,244,3,2018 W35,2018 Sep,0.1825,0.35250000000000004,0.8175675677500001,387.8,56.125,0.35250000000000004,0.315,7.311022727272727,0.45,0.225,-0.9771056696928824,-0.7917280092323931,-3.1964728966410787,-2.242145584374859,-1.6795451518465834,3.775239450251114,3.323254326508057,2.2040227506372116,3.308665208331913,3.062419504092464,3.5299366007681945,-1.060057319898224,2.263197006609833,8.96080496172651,1.19,8.4875,0.4575,0.5857142857142856,0.17595972309628696,0.21699181875393328,0.35,0.1,29.125,1.35,3.425
SF,56.67231884,2018-09-01,C. lutrensis,36,39,5.196152422706632,3,Leuciscidae,36,39,5.196152422706632,3,29.693069306930692,30,7.3685040194837725,101,2018,9,1,244,3,2018 W35,2018 Sep,0.1825,0.35250000000000004,0.8175675677500001,387.8,56.125,0.35250000000000004,0.315,7.311022727272727,0.45,0.225,-0.9771056696928824,-0.7917280092323931,-3.1964728966410787,-2.242145584374859,-1.6795451518465834,3.775239450251114,3.323254326508057,2.2040227506372116,3.308665208331913,3.062419504092464,3.5299366007681945,-1.060057319898224,2.263197006609833,8.96080496172651,1.19,8.4875,0.4575,0.5857142857142856,0.17595972309628696,0.21699181875393328,0.35,0.1,29.125,1.35,3.425
SF,56.67231884,2018-09-01,G. affinis,29.661971830985916,30,5.674362549401678,71,Poeciliidae,29.14864864864865,30,6.515907683765502,74,29.693069306930692,30,7.3685040194837725,101,2018,9,1,244,3,2018 W35,2018 Sep,0.1825,0.35250000000000004,0.8175675677500001,387.8,56.125,0.35250000000000004,0.315,7.311022727272727,0.45,0.225,-0.9771056696928824,-0.7917280092323931,-3.1964728966410787,-2.242145584374859,-1.6795451518465834,3.775239450251114,3.323254326508057,2.2040227506372116,3.308665208331913,3.062419504092464,3.5299366007681945,-1.060057319898224,2.263197006609833,8.96080496172651,1.19,8.4875,0.4575,0.5857142857142856,0.17595972309628696,0.21699181875393328,0.35,0.1,29.125,1.35,3.425
SF,56.67231884,2018-09-01,L. gulosus,33,40,18.520259177452136,3,Centrarchidae,28.952380952380953,24,8.034153287535597,21,29.693069306930692,30,7.3685040194837725,101,2018,9,1,244,3,2018 W35,2018 Sep,0.1825,0.35250000000000004,0.8175675677500001,387.8,56.125,0.35250000000000004,0.315,7.311022727272727,0.45,0.225,-0.9771056696928824,-0.7917280092323931,-3.1964728966410787,-2.242145584374859,-1.6795451518465834,3.775239450251114,3.323254326508057,2.2040227506372116,3.308665208331913,3.062419504092464,3.5299366007681945,-1.060057319898224,2.263197006609833,8.96080496172651,1.19,8.4875,0.4575,0.5857142857142856,0.17595972309628696,0.21699181875393328,0.35,0.1,29.125,1.35,3.425
SF,56.67231884,2018-09-01,L. macrochirus,28.27777777777778,24,5.6755984971325795,18,Centrarchidae,28.952380952380953,24,8.034153287535597,21,29.693069306930692,30,7.3685040194837725,101,2018,9,1,244,3,2018 W35,2018 Sep,0.1825,0.35250000000000004,0.8175675677500001,387.8,56.125,0.35250000000000004,0.315,7.311022727272727,0.45,0.225,-0.9771056696928824,-0.7917280092323931,-3.1964728966410787,-2.242145584374859,-1.6795451518465834,3.775239450251114,3.323254326508057,2.2040227506372116,3.308665208331913,3.062419504092464,3.5299366007681945,-1.060057319898224,2.263197006609833,8.96080496172651,1.19,8.4875,0.4575,0.5857142857142856,0.17595972309628696,0.21699181875393328,0.35,0.1,29.125,1.35,3.425
SF,56.67231884,2018-09-01,P. latipinna,17,25,13.856406460551018,3,Poeciliidae,29.14864864864865,30,6.515907683765502,74,29.693069306930692,30,7.3685040194837725,101,2018,9,1,244,3,2018 W35,2018 Sep,0.1825,0.35250000000000004,0.8175675677500001,387.8,56.125,0.35250000000000004,0.315,7.311022727272727,0.45,0.225,-0.9771056696928824,-0.7917280092323931,-3.1964728966410787,-2.242145584374859,-1.6795451518465834,3.775239450251114,3.323254326508057,2.2040227506372116,3.308665208331913,3.062419504092464,3.5299366007681945,-1.060057319898224,2.263197006609833,8.96080496172651,1.19,8.4875,0.4575,0.5857142857142856,0.17595972309628696,0.21699181875393328,0.35,0.1,29.125,1.35,3.425
SF,56.67231884,2019-04-01,A. mexicanus,50.885416666666664,50,7.204375912333623,192,Characidae,50.885416666666664,50,7.204375912333623,192,49.42686567164179,49,10.61839200426406,670,2019,4,1,91,2,2019 W14,2019 Apr,0.200991935483871,0.62,0.2225,987.75,67.25,0.1975,1.856,7.413271276595746,0.3,0.022,-2.924478236603902,-2.471834568220648,-3.5292596254051163,-2.7322552044623873,-5.2132728571951015,3.8740852848877463,3.7621673686837616,3.542307892570742,3.7368060266013825,3.63238832567779,3.813460663071312,-2.3902231036173407,1.3719442650664209,10.259406151535089,6.506691532258064,7.838064516129033,1.6635987903225808,0.1513157894736842,0.1379483952171177,0.5329137822529894,0.25,0.3875,22.275,30.2,3.1225
SF,56.67231884,2019-04-01,C. lutrensis,45.08695652173913,45,7.943763695032228,46,Leuciscidae,47.26984126984127,47,8.546280740212516,63,49.42686567164179,49,10.61839200426406,670,2019,4,1,91,2,2019 W14,2019 Apr,0.200991935483871,0.62,0.2225,987.75,67.25,0.1975,1.856,7.413271276595746,0.3,0.022,-2.924478236603902,-2.471834568220648,-3.5292596254051163,-2.7322552044623873,-5.2132728571951015,3.8740852848877463,3.7621673686837616,3.542307892570742,3.7368060266013825,3.63238832567779,3.813460663071312,-2.3902231036173407,1.3719442650664209,10.259406151535089,6.506691532258064,7.838064516129033,1.6635987903225808,0.1513157894736842,0.1379483952171177,0.5329137822529894,0.25,0.3875,22.275,30.2,3.1225
SF,56.67231884,2019-04-01,D. petenense,85,85,29.698484809834994,2,Clupeidae,85,85,29.698484809834994,2,49.42686567164179,49,10.61839200426406,670,2019,4,1,91,2,2019 W14,2019 Apr,0.200991935483871,0.62,0.2225,987.75,67.25,0.1975,1.856,7.413271276595746,0.3,0.022,-2.924478236603902,-2.471834568220648,-3.5292596254051163,-2.7322552044623873,-5.2132728571951015,3.8740852848877463,3.7621673686837616,3.542307892570742,3.7368060266013825,3.63238832567779,3.813460663071312,-2.3902231036173407,1.3719442650664209,10.259406151535089,6.506691532258064,7.838064516129033,1.6635987903225808,0.1513157894736842,0.1379483952171177,0.5329137822529894,0.25,0.3875,22.275,30.2,3.1225
SF,56.67231884,2019-04-01,G. affinis,34.17391304347826,34,4.877633068182362,46,Poeciliidae,48.20923076923077,50,8.080950834014917,325,49.42686567164179,49,10.61839200426406,670,2019,4,1,91,2,2019 W14,2019 Apr,0.200991935483871,0.62,0.2225,987.75,67.25,0.1975,1.856,7.413271276595746,0.3,0.022,-2.924478236603902,-2.471834568220648,-3.5292596254051163,-2.7322552044623873,-5.2132728571951015,3.8740852848877463,3.7621673686837616,3.542307892570742,3.7368060266013825,3.63238832567779,3.813460663071312,-2.3902231036173407,1.3719442650664209,10.259406151535089,6.506691532258064,7.838064516129033,1.6635987903225808,0.1513157894736842,0.1379483952171177,0.5329137822529894,0.25,0.3875,22.275,30.2,3.1225
SF,56.67231884,2019-04-01,H. cyanoguttatus,46.9,45,10.406981462359523,20,Cichlidae,51.22727272727273,45,30.188190403315662,22,49.42686567164179,49,10.61839200426406,670,2019,4,1,91,2,2019 W14,2019 Apr,0.200991935483871,0.62,0.2225,987.75,67.25,0.1975,1.856,7.413271276595746,0.3,0.022,-2.924478236603902,-2.471834568220648,-3.5292596254051163,-2.7322552044623873,-5.2132728571951015,3.8740852848877463,3.7621673686837616,3.542307892570742,3.7368060266013825,3.63238832567779,3.813460663071312,-2.3902231036173407,1.3719442650664209,10.259406151535089,6.506691532258064,7.838064516129033,1.6635987903225808,0.1513157894736842,0.1379483952171177,0.5329137822529894,0.25,0.3875,22.275,30.2,3.1225
SF,56.67231884,2019-04-01,L. cyanellus,50.972972972972975,48,10.909950826059072,37,Centrarchidae,51.56060606060606,48,15.553509411436861,66,49.42686567164179,49,10.61839200426406,670,2019,4,1,91,2,2019 W14,2019 Apr,0.200991935483871,0.62,0.2225,987.75,67.25,0.1975,1.856,7.413271276595746,0.3,0.022,-2.924478236603902,-2.471834568220648,-3.5292596254051163,-2.7322552044623873,-5.2132728571951015,3.8740852848877463,3.7621673686837616,3.542307892570742,3.7368060266013825,3.63238832567779,3.813460663071312,-2.3902231036173407,1.3719442650664209,10.259406151535089,6.506691532258064,7.838064516129033,1.6635987903225808,0.1513157894736842,0.1379483952171177,0.5329137822529894,0.25,0.3875,22.275,30.2,3.1225
SF,56.67231884,2019-04-01,L. gulosus,80.33333333333333,71,28.26069119230219,6,Centrarchidae,51.56060606060606,48,15.553509411436861,66,49.42686567164179,49,10.61839200426406,670,2019,4,1,91,2,2019 W14,2019 Apr,0.200991935483871,0.62,0.2225,987.75,67.25,0.1975,1.856,7.413271276595746,0.3,0.022,-2.924478236603902,-2.471834568220648,-3.5292596254051163,-2.7322552044623873,-5.2132728571951015,3.8740852848877463,3.7621673686837616,3.542307892570742,3.7368060266013825,3.63238832567779,3.813460663071312,-2.3902231036173407,1.3719442650664209,10.259406151535089,6.506691532258064,7.838064516129033,1.6635987903225808,0.1513157894736842,0.1379483952171177,0.5329137822529894,0.25,0.3875,22.275,30.2,3.1225
SF,56.67231884,2019-04-01,L. macrochirus,45.15,43.5,8.785604253849769,20,Centrarchidae,51.56060606060606,48,15.553509411436861,66,49.42686567164179,49,10.61839200426406,670,2019,4,1,91,2,2019 W14,2019 Apr,0.200991935483871,0.62,0.2225,987.75,67.25,0.1975,1.856,7.413271276595746,0.3,0.022,-2.924478236603902,-2.471834568220648,-3.5292596254051163,-2.7322552044623873,-5.2132728571951015,3.8740852848877463,3.7621673686837616,3.542307892570742,3.7368060266013825,3.63238832567779,3.813460663071312,-2.3902231036173407,1.3719442650664209,10.259406151535089,6.506691532258064,7.838064516129033,1.6635987903225808,0.1513157894736842,0.1379483952171177,0.5329137822529894,0.25,0.3875,22.275,30.2,3.1225
SF,56.67231884,2019-04-01,L. megalotis,44,45,1.7320508075688772,3,Centrarchidae,51.56060606060606,48,15.553509411436861,66,49.42686567164179,49,10.61839200426406,670,2019,4,1,91,2,2019 W14,2019 Apr,0.200991935483871,0.62,0.2225,987.75,67.25,0.1975,1.856,7.413271276595746,0.3,0.022,-2.924478236603902,-2.471834568220648,-3.5292596254051163,-2.7322552044623873,-5.2132728571951015,3.8740852848877463,3.7621673686837616,3.542307892570742,3.7368060266013825,3.63238832567779,3.813460663071312,-2.3902231036173407,1.3719442650664209,10.259406151535089,6.506691532258064,7.838064516129033,1.6635987903225808,0.1513157894736842,0.1379483952171177,0.5329137822529894,0.25,0.3875,22.275,30.2,3.1225
SF,56.67231884,2019-04-01,O. aureus,94.5,94.5,113.84419177103415,2,Cichlidae,51.22727272727273,45,30.188190403315662,22,49.42686567164179,49,10.61839200426406,670,2019,4,1,91,2,2019 W14,2019 Apr,0.200991935483871,0.62,0.2225,987.75,67.25,0.1975,1.856,7.413271276595746,0.3,0.022,-2.924478236603902,-2.471834568220648,-3.5292596254051163,-2.7322552044623873,-5.2132728571951015,3.8740852848877463,3.7621673686837616,3.542307892570742,3.7368060266013825,3.63238832567779,3.813460663071312,-2.3902231036173407,1.3719442650664209,10.259406151535089,6.506691532258064,7.838064516129033,1.6635987903225808,0.1513157894736842,0.1379483952171177,0.5329137822529894,0.25,0.3875,22.275,30.2,3.1225
SF,56.67231884,2019-04-01,P. latipinna,50.52329749103943,52,5.855452653560373,279,Poeciliidae,48.20923076923077,50,8.080950834014917,325,49.42686567164179,49,10.61839200426406,670,2019,4,1,91,2,2019 W14,2019 Apr,0.200991935483871,0.62,0.2225,987.75,67.25,0.1975,1.856,7.413271276595746,0.3,0.022,-2.924478236603902,-2.471834568220648,-3.5292596254051163,-2.7322552044623873,-5.2132728571951015,3.8740852848877463,3.7621673686837616,3.542307892570742,3.7368060266013825,3.63238832567779,3.813460663071312,-2.3902231036173407,1.3719442650664209,10.259406151535089,6.506691532258064,7.838064516129033,1.6635987903225808,0.1513157894736842,0.1379483952171177,0.5329137822529894,0.25,0.3875,22.275,30.2,3.1225
