site_code,collection_period,canopy,d_oxygen,depth_mx,doc,ph,sand,silt,temperature,width,wk4_max_30mu,wk4_min_to_wk4_med,ln_flood_duration,ln_flood_total_days,ln_lf_days,ln_lf_min,ln_nitrate,ln_turbidity,ln_wk4_iqr,ln_wk4_max,ln_wk4_max_to_annual_med,ln_wk4_max_to_wk4_med,ln_wk4_max_to_wk4_med_30mu,ln_wk4_med,ln_wk4_min,ln_wk4_min_to_annual_med,sqrt_ammonia,sqrt_bluegreen_cyano,sqrt_conductivity,sqrt_diatoms,sqrt_gravel,sqrt_green_algae,sqrt_lf_drought_duration,sqrt_phosphate,sqrt_q_med_yr,sqrt_q_q25_yr,sqrt_rain,sqrt_wk4_75q_30mu,sqrt_wk4_med_30mu,sqrt_wk4_min_to_wk4_med_30mu
TR,2020-12-01,0.8851351351351353,55.825,0.2925,12.29,8.5425,0.175,0.8,10.375,4.101525,NA,NA,NA,NA,NA,NA,-1.2584289901219947,2.9115351147532356,NA,NA,NA,NA,NA,NA,NA,NA,-1.7728837419592482,-1.1316521427463098,8.09902271081052,-0.34955747616986843,-3.6888794541139363,-2.2302644314144198,NA,-2.641665728531827,NA,NA,10.191477794703781,NA,NA,NA
WM,2017-09-01,0.18581081075,55.00625,0.6387499999999999,10.469375,8.07,0.4,0.30625,25.9375,7.2375,NA,NA,NA,NA,NA,NA,-1.9012116777891377,4.2518309845819156,NA,NA,NA,NA,NA,NA,NA,NA,-2.277892480403674,-1.3209748949992481,6.29170801880304,-2.5102244577722903,-2.5902671654458267,-3.4459332755035468,NA,-1.4219215387630417,NA,NA,12.813071932339792,NA,NA,NA
WM,2017-10-01,0,60.55,0,10.625,6.5125,NA,NA,25.6,NA,36453.28579645161,0.2151368760064412,0.6931471805599453,1.0986122886681098,NA,5.2425750213741305,-0.9735226778292881,7.660612006915509,7.864701984875906,10.758029915176165,4.59916416192788,3.978974072971101,3.735947433226706,6.779055842205064,5.2425750213741305,-0.916290731874155,-1.9484132792734317,NA,5.130046632976741,NA,NA,NA,0,-1.3093333199837622,6.158865753248286,5.145166833906799,11.4702855263084,8.431686382521676,7.022082481949459,-1.7795074605753285
WM,2017-11-01,0.84459459475,64.15,0.6775,11.195,7.3675,1,0,20.924999999999997,8.79,48429.66914225806,0.3829959514170041,NA,NA,NA,4.897382236329418,-3.923842582233488,4.20386099726448,5.5362272608124155,6.416150348515695,0.25728459526741004,0.559037251616133,-0.8060797620825793,5.857113096899563,4.897382236329418,-1.2614835169188676,-2.695627681103653,-2.0024805005437076,6.206525522228836,-1.3375041969504586,NA,NA,0,-1.897119984885881,6.158865753248286,5.145166833906799,9.988655697776224,8.762870936733972,7.222230110598275,-2.324847874268857
WM,2017-12-01,0.6621621625,23.475,0.39125,8.725,7.2875,0.85,0.15,16.325,6.2,43220.382668177415,0.13471502590673576,NA,NA,NA,1.9963833858589672,-5.298317366548036,NA,4.366806837993139,5.665844754115802,-0.493020999132484,1.6648677173734312,-0.9581171553730281,4.000977036742371,1.9963833858589672,-4.162482367389319,-2.4651040224918206,-2.059638914383656,6.5349872474606805,-1.448169764837978,NA,-5.991464547107982,0,-1.3862943611198906,6.158865753248286,5.145166833906799,9.884424084768156,8.254787513511221,6.62396190948883,-4.627578523629863
WM,2018-01-01,0.6216216219999999,96.125,0.6475,NA,7.755,0.8375,0.1625,7.075,7.725,NA,NA,NA,NA,NA,NA,-4.422848629194137,1.9810014688665833,NA,NA,NA,NA,NA,NA,NA,NA,-1.5141277326297755,-1.9054882345563977,6.087513090618359,-1.2774399562078085,NA,-1.0321225473992768,NA,-2.3279029009783354,NA,NA,11.25926545039369,NA,NA,NA
WM,2018-02-01,0.608108108,88.225,0.595,NA,7.9425,0.5,0.5,13.575,8.05,25167.75138043548,0.47955390334572495,NA,NA,NA,5.900684345193203,-3.313186504339442,3.9880576917041437,5.559939427766211,7.309968224537792,1.0168228556596313,0.6743849041044223,0.17071396634909516,6.63558332043337,5.900684345193203,-0.3924610236849578,-1.3567355588783463,-1.6220166946409604,6.432135910950766,-0.7391911190613522,NA,-3.283414346005772,0,-2.4079456086518722,6.293145368878161,4.884616105506383,10.67048639834543,8.028979308904235,7.139254258188697,-1.238569912995494
WM,2018-03-01,0.331081081125,86.9,0.30375,NA,7.7175,0.8075,0.1925,18.325,8.9875,25011.140931,0.6966731898238749,NA,NA,NA,6.222655491123616,0.3421702577358506,3.82319179172153,5.338157347050322,7.368808724560726,1.075663355682565,0.784714374085436,0.28367322156149866,6.58409435047529,6.222655491123616,-0.07048987775454463,-1.584745299843729,-2.277892480403674,6.129921290254998,-1.4696759700589417,NA,-3.3524072174927233,0,-2.2072749131897207,6.293145368878161,4.884616105506383,10.909423548939664,8.088346384275267,7.085135502999227,-0.8624800118756112
WM,2018-04-01,0.83108108125,71.95,0.845,NA,8.1475,0.9375,0.0625,21.6,10.4375,27579.890277048387,0.0679245283018868,NA,0.6931471805599453,2.302585092994046,0.9355114251737044,0.44276089285186127,5.163356381113919,4.727874634932607,7.915070436284825,1.6219250674066643,4.2902009430210635,1.5715518042924161,3.6248694932637617,0.9355114251737044,-5.357633943704457,-1.2123410539964528,-3.101092789211817,6.137457039233777,-2.8134107167600364,NA,-4.199705077879927,1.9459101490553132,-1.7147984280919266,6.293145368878161,4.884616105506383,10.940235284786835,8.196125954647547,6.343518631992409,-5.408007206818706
WM,2018-05-01,0.92567567575,66.8,0.65,NA,8.275,0.8375,0.1625,24.275,7.8,35593.24825514516,0.2315405651777575,NA,NA,NA,3.5824739342960763,0.36011900634128746,3.126760535960395,5.476735507103162,6.44354932270381,0.1504039538256494,1.3980751951510402,-0.16721726183481853,5.04547412755277,3.5824739342960763,-2.7106714345820846,0.8404890184578732,-2.624168717121508,6.903747257584598,-1.8018098050815563,NA,-4.605170185988091,0,-2.8134107167600364,6.293145368878161,4.884616105506383,10.880316751855263,7.942980662812518,6.610766584538629,-3.0282926502425527
WM,2018-06-01,0.9324324325,81.8,0.5650000000000001,NA,8.5425,1,0,28.375,9.425,41778.58914532258,0.3104611923509561,NA,NA,NA,3.6655405329946897,-2.482908647125327,2.47232786758114,4.214750399768995,6.222655491123616,-0.07048987775454463,1.3874185883321717,-1.0818328144735916,4.835236902791444,3.6655405329946897,-2.627604835883471,NA,-1.8325814637483102,6.849596364808605,-0.8794767587514388,NA,NA,0,-2.353878387381596,6.293145368878161,4.884616105506383,10.508895782022416,8.583956898415058,7.304488305597207,-3.638947772602518
WM,2018-07-01,0.918918919,65.95,0.2575,NA,8.022499999999999,0.775,0.225,25.825,6.5625,NA,NA,NA,NA,NA,NA,-1.8325814637483102,2.0476928433652555,NA,NA,NA,NA,NA,NA,NA,NA,-2.1413169453979233,-1.0356374895067213,5.944851074725191,-0.2876820724517809,NA,NA,NA,-1.3186357126460757,NA,NA,11.868339547341417,NA,NA,NA
WM,2018-08-01,0,79.1,0.75,NA,7.9825,0.9,0.1,27.375,9.9525,NA,NA,NA,NA,NA,NA,-2.2072749131897207,4.64655202376686,NA,NA,NA,NA,NA,NA,NA,NA,-2.0024805005437076,-1.1239300966523995,2.1523434296635027,-0.843970070294529,NA,-5.991464547107982,NA,-3.3524072174927233,NA,NA,11.272461321759643,NA,NA,NA
WM,2018-09-01,0.9594594595,57.775,0.49,NA,8.8125,0.875,0.125,27.5,6.15,17979.829579838708,0.04135338345864662,1.6094379124341003,1.791759469228055,1.3862943611198906,1.1361821206358556,-5.298317366548036,1.441019260809137,6.225320476220055,7.195730034847949,0.9025846659697878,2.8739468782287645,0.595256450443942,4.321783156619184,1.1361821206358556,-5.156963248242305,-1.8483298207164494,-1.0936247471570706,6.731912688285892,-0.7550225842780328,NA,-3.7942399697717626,0,-1.5255564284533982,6.293145368878161,4.884616105506383,11.111169162491825,7.57858568999468,6.600473584404007,-5.464291463768153
WM,2018-11-01,0.84459459475,92.7,0.7175,NA,8.0725,NA,NA,9.625,9.85,NA,NA,NA,NA,NA,NA,-2.436116485618568,3.4210000089583352,NA,NA,NA,NA,NA,NA,NA,NA,-2.3805466344637574,-4.045554398052668,4.992131822531696,-5.298317366548036,NA,-4.892852258439873,NA,-2.0794415416798357,NA,NA,11.845179275947059,NA,NA,NA
WM,2019-03-01,0.29,82.075,0.795,NA,NA,0.9,0.1,18.7,8.8,25411.522921064516,0.17391304347826086,1.3862943611198906,1.6094379124341003,NA,3.9312436987276955,NA,1.4469189829363254,6.2499481736016245,10.528844049405993,4.91739336735599,4.848400495869039,3.7054728669504438,5.680443553536954,3.9312436987276955,-1.6802069833223074,NA,-3.3524072174927233,5.214120207747281,-2.4651040224918206,NA,-4.605170185988091,0,NA,5.611450682050003,4.2395450583822125,11.05002892199063,8.14338988132662,6.823371182455549,-2.892127483727854
WM,2019-10-01,0.3375,67.875,0.6825,NA,7.7,0.825,0.175,27.525,8.0725,31924.41669,0.00606060606060606,0,0,1.6094379124341003,1.0408719408315308,NA,2.4765384001174837,7.2000201820493555,8.676175827090946,3.0647251450409425,2.529358412358834,1.645465660896017,6.146817414732111,1.0408719408315308,-4.570578741218473,NA,-1.6094379124341003,6.339477080468061,-1.246532418744732,NA,-0.7657178733947807,1.0986122886681098,NA,5.611450682050003,4.2395450583822125,11.724121131561299,8.449880887907765,7.030710166194929,-5.9898382253634015
WM,2020-01-01,0.9121621621621624,61.2,0.5525,10.00475,7.7525,0.4,0.6,18.175,7.4025,NA,0.28571428571428564,NA,NA,NA,1.0408719408315308,-2.3025850929940455,3.7926762477955798,1.9671130035588538,2.9723933524347443,-2.7413074228586924,0.6787584431078454,NA,2.293634909326899,1.0408719408315308,-4.672828834461907,-2.2820474417764975,-0.7929675158421562,6.577861357721047,-1.3186357126460757,NA,-0.6635883783184009,0,-1.71869489837105,5.713700775293437,4.120485698366224,9.571124162859794,NA,NA,NA
WM,2020-02-01,0.891891891891892,81,0.51375,13.8675,7.2625,NA,NA,19.575,7.9726,NA,NA,NA,NA,NA,NA,-1.7814131771739108,4.335000538620942,NA,NA,NA,NA,NA,NA,NA,NA,-1.9752617227701723,-1.786771927717016,6.256229773113011,-0.49020633656325513,NA,-1.6607312068216509,NA,-1.1111657547397298,NA,NA,11.373656288395846,NA,NA,NA
WM,2020-03-01,0.945945945945946,83.175,0.3775,17.48,7.9075,0.775,0.225,18.875,9.040725,NA,NA,NA,NA,NA,NA,-2.3025850929940455,3.3187211598379167,NA,NA,NA,NA,NA,NA,NA,NA,-2.341819806245328,-2.659260036932778,6.45833828334479,-0.7339691750802004,NA,-2.0024805005437076,NA,-2.3274670985181265,NA,NA,9.759045793682692,NA,NA,NA
WM,2020-06-01,0.8040540540540541,76.85,NA,NA,7.715,1,0,25.675,11.3235,40599.603393870966,0.0707757704569607,0.6931471805599453,1.791759469228055,NA,4.546429337817929,NA,3.3843902633457743,8.664025009308432,10.68299472923325,4.969293953939815,3.4883268293762866,3.514201193060185,7.194667899856965,4.546429337817929,-1.1672714374755078,NA,-5.298317366548036,5.8921275204277155,-4.199705077879927,NA,-3.3524072174927233,0,NA,5.713700775293437,4.120485698366224,12.126237694655188,8.506170354373856,7.168793536173066,-2.6223641983551373
WM,2020-07-01,0.8581081081081083,74.625,1.01,8.279250000000001,8.18,0.9,0.1,29.525,12.123075,NA,NA,NA,NA,NA,NA,-1.4009005135092527,2.9298595294032834,NA,NA,NA,NA,NA,NA,NA,NA,-2.531935366217777,-3.7942399697717626,5.871483785720601,-3.912023005428146,NA,-3.912023005428146,NA,-1.869504817852908,NA,NA,11.956839624835913,NA,NA,NA
WM,2020-08-01,0.7027027027027027,NA,NA,NA,NA,0.95,0.05,NA,11.50965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.695627681103653,NA,-1.6094379124341003,NA,-3.7942399697717626,NA,NA,NA,NA,11.317216853667249,NA,NA,NA
WM,2020-09-01,0.9189189189189192,NA,0.6775,NA,NA,0.8,0.2,NA,8.75145,27776.272199032257,0.12669683257918551,NA,NA,NA,1.3773441774527437,NA,NA,4.761734440798517,5.7322198230606745,0.018519047767237746,2.2889174542653823,-1.2303083688577494,3.4433023687952926,1.3773441774527437,-4.336356597840694,NA,-1.2123410539964528,NA,-0.916290731874155,NA,-2.0794415416798357,0,NA,5.713700775293437,4.120485698366224,10.234030880554272,8.301281754015397,6.962528191918424,-5.585184014465683
WM,2020-10-01,0.9527027027027029,75.975,0.9025,NA,7.7,0.95,0.05,22.3,8.9528,NA,NA,NA,NA,NA,NA,NA,2.7332304996325085,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5902671654458267,5.814951090597003,-1.8018098050815563,NA,-3.506557897319982,NA,NA,NA,NA,12.33091641580607,NA,NA,NA
WM,2020-11-01,0.7702702702702703,57.85,0.66,NA,7.9475,0.775,0.225,21.925,11.151775,51469.71135145161,0.5348484848484849,NA,NA,NA,5.297902085330727,NA,1.8885836538635947,5.307066759980291,6.620601766817753,0.9069009915243162,0.6969279033998514,-0.6975380136422651,5.923673863417902,5.297902085330727,-0.41579868996270974,NA,-2.659260036932778,6.515453157400254,-1.6094379124341003,NA,-2.995732273553991,0,NA,5.713700775293437,4.120485698366224,10.087213316352084,8.854245069534745,7.318139780460018,-2.020237695129291
