site_code,qtr,collection_period,lowest_taxon,is_baseline,dens,dens_b_all,dens_sd20,dens_b_qtr,dens_b_qtr_fill,dens_RR_b_qtr,dens_RR_b_all,dens_LRR_b_qtr,dens_LRR_b_all
WM,1,2018-02-01,L. cyanellus,test,0.01987577639751553,0.012924034087344702,0.013397888719702312,0.03242147922998987,0.03242147922998987,-0.2957394004215948,0.30325126387805196,-1.2182766164223808,-1.1931935633907287
WM,1,2018-02-01,L. gulosus,test,0.01325051759834368,0.008747831375913662,0.005787194811730585,0.00781932803209399,0.00781932803209399,0.30479205256605063,0.2401710433674403,-1.1881255297679494,-1.4264039287787706
WM,1,2018-02-01,L. humilis,test,0.00331262939958592,0,NA,NA,0,0.331262939958592,0.331262939958592,-1.104842838418746,-1.104842838418746
WM,1,2018-02-01,L. macrochirus,test,0.00662525879917184,0.009894902540954362,0.0050168501684285305,0.009477500434947241,0.009477500434947241,-0.1464377652205211,-0.1643458034062667,-1.9211547515641034,-1.8057825136897556
WM,1,2018-02-01,L. megalotis,test,0.05797101449275362,0.045740832014160404,0.03712146580925812,0.05364920737261163,0.05364920737261163,0.06790040753911517,0.21941155229771697,-2.6897132423866745,-1.5168060784810709
WM,1,2018-02-01,L. oculatus,test,0.00331262939958592,0,NA,NA,0,0.331262939958592,0.331262939958592,-1.104842838418746,-1.104842838418746
WM,1,2018-02-01,N. texanus,test,0.00662525879917184,0.0043360433604336,NA,NA,0.0043360433604336,0.15968251359062588,0.15968251359062588,-1.8345677251186179,-1.8345677251186179
WM,1,2018-02-01,P. olivaris,test,0.00331262939958592,0,NA,NA,0,0.331262939958592,0.331262939958592,-1.104842838418746,-1.104842838418746
WM,1,2018-02-01,P. vigilax,test,0.00496894409937888,0.02575757575757575,NA,0.02575757575757575,0.02575757575757575,-0.5813769870512685,-0.5813769870512685,-0.5423558735959103,-0.5423558735959103
WM,1,2018-03-01,C. lutrensis,test,0.00450254655590927,0.004016115857734117,0.0022217971197931795,0.00606060606060606,0.00606060606060606,-0.0970112521792341,0.034705099694701744,-2.332928305358674,-3.36086863756248
WM,1,2018-03-01,E. gracile,test,0.00300169770393951,0.01260835303388495,NA,0.01260835303388495,0.01260835303388495,-0.4249161942732925,-0.4249161942732925,-0.8558633194474078,-0.8558633194474078
WM,1,2018-03-01,G. affinis,test,0.093052628822125,0.019938370176703885,0.012860734387052371,0.026901742859189667,0.026901742859189667,1.7926222676082015,2.442158948996961,0.5836795018254817,0.892882463249617
WM,1,2018-03-01,I. punctatus,test,0.00300169770393951,0.004767184035476715,0.0024563206737448396,0.00303030303030303,0.00303030303030303,-0.002195292488363137,-0.11955470503352547,-6.121439989230618,-2.123981229653782
WM,1,2018-03-01,L. cyanellus,test,0.01500848851969758,0.012924034087344702,0.013397888719702312,0.03242147922998987,0.03242147922998987,-0.41047580203149003,0.09092877913244812,-0.8904382993752654,-2.3976787257894374
WM,1,2018-03-01,L. gulosus,test,0.0105059419637883,0.008747831375913662,0.005787194811730585,0.00781932803209399,0.00781932803209399,0.15076965454901056,0.09377674423364915,-1.8920020734388074,-2.366838382988296
WM,1,2018-03-01,L. macrochirus,test,0.01500848851969758,0.009894902540954362,0.0050168501684285305,0.009477500434947241,0.009477500434947241,0.283968063726824,0.25702995871513923,-1.2588934988102063,-1.3585626300047458
WM,1,2018-03-01,L. marginatus,test,0.00300169770393951,0,NA,NA,0,0.30016977039395104,0.30016977039395104,-1.2034070630745308,-1.2034070630745308
WM,1,2018-03-01,L. megalotis,test,0.05403055867091129,0.045740832014160404,0.03712146580925812,0.05364920737261163,0.05364920737261163,0.005991454002988165,0.14871910513723519,-5.117421157915624,-1.9056959526847168
WM,1,2018-03-01,L. microlophus,test,0.00300169770393951,0.00239124862783428,NA,NA,0.00239124862783428,0.04926453293286258,0.04926453293286258,-3.010550869961815,-3.010550869961815
WM,1,2018-03-01,L. oculatus,test,0.00450254655590927,0,NA,NA,0,0.450254655590927,0.450254655590927,-0.7979419549663654,-0.7979419549663654
WM,1,2018-03-01,M. beryllina,test,0.00300169770393951,0,NA,NA,0,0.30016977039395104,0.30016977039395104,-1.2034070630745308,-1.2034070630745308
WM,1,2018-03-01,P. annularis,test,0.00300169770393951,0,NA,NA,0,0.30016977039395104,0.30016977039395104,-1.2034070630745308,-1.2034070630745308
WM,1,2018-03-01,P. vigilax,test,0.00900509311181855,0.02575757575757575,NA,0.02575757575757575,0.02575757575757575,-0.4685016333135489,-0.4685016333135489,-0.75821569104816,-0.75821569104816
WM,2,2018-04-01,C. lutrensis,test,0.00255489021956087,0.004016115857734117,0.0022217971197931795,NA,0.004016115857734117,-0.10425325054422549,-0.10425325054422549,-2.2609322385089805,-2.2609322385089805
WM,2,2018-04-01,C. venusta,test,0.00383233532934131,0.012428499742491116,0.010245580019349493,0.00706495341546341,0.00706495341546341,-0.1894302320915135,-0.38326970202399446,-1.6637344906327889,-0.9590163547916137
WM,2,2018-04-01,E. gracile,test,0.00766467065868263,0.01260835303388495,NA,NA,0.01260835303388495,-0.21866618801435145,-0.21866618801435145,-1.520208967667312,-1.520208967667312
WM,2,2018-04-01,F. chrysotus,test,0.00255489021956087,0,NA,NA,0,0.255489021956087,0.255489021956087,-1.3645758371652508,-1.3645758371652508
WM,2,2018-04-01,G. affinis,test,0.04598802395209581,0.019938370176703885,0.012860734387052371,0.02237235248230082,0.02237235248230082,0.7295012459383842,0.8701092818894359,-0.3153942030860271,-0.13913646385478712
WM,2,2018-04-01,L. macrochirus,test,0.00383233532934131,0.009894902540954362,0.0050168501684285305,0.00588746117955284,0.00588746117955284,-0.12935520829825703,-0.3047296763144751,-2.0451931060021797,-1.1883302025428077
WM,2,2018-04-01,N. texanus,test,0.00255489021956087,0.0043360433604336,NA,NA,0.0043360433604336,-0.1242430073690052,-0.1242430073690052,-2.0855158943093857,-2.0855158943093857
WM,2,2018-04-01,P. vigilax,test,0.00255489021956087,0.02575757575757575,NA,NA,0.02575757575757575,-0.6488886633512637,-0.6488886633512637,-0.43249412807125137,-0.43249412807125137
WM,2,2018-05-01,C. lutrensis,test,0.00341880341880341,0.004016115857734117,0.0022217971197931795,NA,0.004016115857734117,-0.04261611740324684,-0.04261611740324684,-3.15552275446118,-3.15552275446118
WM,2,2018-05-01,D. cepedianum,test,0.00341880341880341,0,NA,NA,0,0.341880341880341,0.341880341880341,-1.0732944806838225,-1.0732944806838225
WM,2,2018-05-01,G. affinis,test,0.03589743589743589,0.019938370176703885,0.012860734387052371,0.02237235248230082,0.02237235248230082,0.41779736034104226,0.5330639452494419,-0.8727587478761782,-0.6291138896869894
WM,2,2018-05-01,L. cyanellus,test,0.00341880341880341,0.012924034087344702,0.013397888719702312,0.00706495341546341,0.00706495341546341,-0.2136630501057237,-0.4146404002159763,-1.5433550370550866,-0.8803436398880119
WM,2,2018-05-01,L. gulosus,test,0.00341880341880341,0.008747831375913662,0.005787194811730585,NA,0.008747831375913662,-0.284247700454397,-0.284247700454397,-1.25790923625441,-1.25790923625441
WM,2,2018-05-01,L. macrochirus,test,0.01025641025641025,0.009894902540954362,0.0050168501684285305,0.00588746117955284,0.00588746117955284,0.2749935327917746,0.01817087139339895,-1.2910076987129173,-4.007935439914478
WM,2,2018-05-01,L. megalotis,test,0.03589743589743589,0.045740832014160404,0.03712146580925812,0.02354984471821139,0.02354984471821139,0.3680372080089548,-0.17659219930954564,-0.9995712372043624,-1.7339121633079944
WM,2,2018-05-01,L. oculatus,test,0.00512820512820512,0,NA,NA,0,0.512820512820512,0.512820512820512,-0.667829372575657,-0.667829372575657
WM,2,2018-06-01,A. natalis,test,0.00141467727674624,0,NA,NA,0,0.14146772767462398,0.14146772767462398,-1.9556836608822952,-1.9556836608822952
WM,2,2018-06-01,A. sayanus,test,0.00282935455349248,0.00793264946442548,0.00894422611151981,NA,0.00793264946442548,-0.28458120039968665,-0.28458120039968665,-1.2567366517285494,-1.2567366517285494
WM,2,2018-06-01,C. venusta,test,0.00141467727674624,0.012428499742491116,0.010245580019349493,0.00706495341546341,0.00706495341546341,-0.3311041056576909,-0.49106371768946416,-1.1053224344523858,-0.7111813883455405
WM,2,2018-06-01,D. cepedianum,test,0.00282935455349248,0,NA,NA,0,0.28293545534924797,0.28293545534924797,-1.26253648032235,-1.26253648032235
WM,2,2018-06-01,G. affinis,test,0.00565870910698496,0.019938370176703885,0.012860734387052371,0.02237235248230082,0.02237235248230082,-0.5162937535804306,-0.4769685519096974,-0.6610793856000309,-0.7403047191776896
WM,2,2018-06-01,L. gulosus,test,0.00141467727674624,0.008747831375913662,0.005787194811730585,NA,0.008747831375913662,-0.3911467919744956,-0.3911467919744956,-0.9386723624071253,-0.9386723624071253
WM,2,2018-06-01,L. megalotis,test,0.00848806366047745,0.045740832014160404,0.03712146580925812,0.02354984471821139,0.02354984471821139,-0.44893742979257867,-0.6683209957149412,-0.8008717555328648,-0.4029866883568662
WM,2,2018-06-01,L. oculatus,test,0.00282935455349248,0,NA,NA,0,0.28293545534924797,0.28293545534924797,-1.26253648032235,-1.26253648032235
WM,4,2017-10-01,A. natalis,test,0.00303712863177469,0,NA,NA,0,0.303712863177469,0.303712863177469,-1.1916725529460168,-1.1916725529460168
WM,4,2017-10-01,C. lutrensis,test,0.00303712863177469,0.004016115857734117,0.0022217971197931795,0.00165169815216269,0.00165169815216269,0.11890373931072423,-0.06984725553757608,-2.1294410265728163,-2.6614444848516987
WM,4,2017-10-01,I. punctatus,test,0.00303712863177469,0.004767184035476715,0.0024563206737448396,NA,0.004767184035476715,-0.11715540346390595,-0.11715540346390595,-2.14425399077358,-2.14425399077358
WM,4,2017-10-01,L. auritus,test,0.00303712863177469,0.0065040650406504,NA,NA,0.0065040650406504,-0.21006560506980912,-0.21006560506980912,-1.5603353919586498,-1.5603353919586498
WM,4,2017-10-01,L. cyanellus,test,0.00455569294766203,0.012924034087344702,0.013397888719702312,0.014575528686128469,0.014575528686128469,-0.4077159790308838,-0.3650466190984442,-0.8971844768151143,-1.0077302099982233
WM,4,2017-10-01,L. megalotis,test,0.01822277179064814,0.045740832014160404,0.03712146580925812,0.058104936707497605,0.058104936707497605,-0.5855987369629092,-0.493678677356692,-0.5351204731629944,-0.7058704241240003
WM,4,2017-11-01,C. venusta,test,0.00303375047402351,0.012428499742491116,0.010245580019349493,0.0059781215695857,0.0059781215695857,-0.184275171692697,-0.4188755100132319,-1.691325140187251,-0.8701815153468138
WM,4,2017-11-01,G. affinis,test,0.08342813803564658,0.019938370176703885,0.012860734387052371,0.01824870022828965,0.01824870022828965,2.307342896509023,2.1206821708800416,0.8360966012239816,0.7517378156412536
WM,4,2017-11-01,L. gulosus,test,0.00303375047402351,0.008747831375913662,0.005787194811730585,0.009195219273501334,0.009195219273501334,-0.32098975852719874,-0.30478623299499785,-1.1363460612607856,-1.1881446235289668
WM,4,2017-11-01,L. macrochirus,test,0.00303375047402351,0.009894902540954362,0.0050168501684285305,0.00956499451133713,0.00956499451133713,-0.33382294247662714,-0.3448698505964996,-1.0971445389100907,-1.0645881777732675
WM,4,2017-11-01,L. megalotis,test,0.04550625711035268,0.045740832014160404,0.03712146580925812,0.058104936707497605,0.058104936707497605,-0.18498922701088052,-0.004208313642468289,-1.6874576879730014,-5.470693271517206
WM,4,2017-11-01,L. microlophus,test,0.00910125142207053,0.00239124862783428,NA,0.00239124862783428,0.00239124862783428,0.5415114324446424,0.5415114324446424,-0.6133911002161424,-0.6133911002161424
WM,4,2017-11-01,L. miniatus,test,0.00910125142207053,0,NA,NA,0,0.9101251422070531,0.9101251422070531,-0.09417317001725012,-0.09417317001725012
WM,4,2017-11-01,L. oculatus,test,0.00758437618505878,0,NA,NA,0,0.758437618505878,0.758437618505878,-0.2764947268112042,-0.2764947268112042
WM,4,2017-12-01,A. natalis,test,0.0043010752688172,0,NA,NA,0,0.43010752688172,0.43010752688172,-0.8437200390393207,-0.8437200390393207
WM,4,2017-12-01,A. sayanus,test,0.0064516129032258,0.00793264946442548,0.00894422611151981,0.0048687958560783146,0.0048687958560783146,0.10645226839269809,-0.0825888312899741,-2.240058578403294,-2.49388082200459
WM,4,2017-12-01,C. lutrensis,test,0.17419354838709675,0.004016115857734117,0.0022217971197931795,0.00165169815216269,0.00165169815216269,14.808300728500102,12.141554354765013,2.6951878835806555,2.496633813248071
WM,4,2017-12-01,C. venusta,test,0.04086021505376344,0.012428499742491116,0.010245580019349493,0.0059781215695857,0.0059781215695857,2.1831160397837808,1.2676601483695333,0.7807532322630787,0.2371727983001861
WM,4,2017-12-01,G. affinis,test,0.2258064516129032,0.019938370176703885,0.012860734387052371,0.01824870022828965,0.01824870022828965,7.3475150965266325,6.876395749705593,1.9943621739568862,1.9280946410862367
WM,4,2017-12-01,I. punctatus,test,0.0086021505376344,0.004767184035476715,0.0024563206737448396,NA,0.004767184035476715,0.2596951790500175,0.2596951790500175,-1.3482467240205194,-1.3482467240205194
WM,4,2017-12-01,L. cyanellus,test,0.04086021505376344,0.012924034087344702,0.013397888719702312,0.014575528686128469,0.014575528686128469,1.0695471378595907,1.2186415732927658,0.06723532323908753,0.19773677386888308
WM,4,2017-12-01,L. gulosus,test,0.02365591397849462,0.008747831375913662,0.005787194811730585,0.009195219273501334,0.009195219273501334,0.7533487635098821,0.795189710407475,-0.2832269930584377,-0.2291745633519173
WM,4,2017-12-01,L. humilis,test,0.0043010752688172,0,NA,NA,0,0.43010752688172,0.43010752688172,-0.8437200390393207,-0.8437200390393207
WM,4,2017-12-01,L. macrochirus,test,0.03225806451612903,0.009894902540954362,0.0050168501684285305,0.00956499451133713,0.00956499451133713,1.15988123541983,1.124064917088149,0.14831761661798246,0.11695150522022209
WM,4,2017-12-01,L. megalotis,test,0.1913978494623656,0.045740832014160404,0.03712146580925812,0.058104936707497605,0.058104936707497605,1.9571696149920055,2.613111648767684,0.6714993555790318,0.960541713818413
WM,4,2017-12-01,L. oculatus,test,0.0043010752688172,0,NA,NA,0,0.43010752688172,0.43010752688172,-0.8437200390393207,-0.8437200390393207
WM,4,2017-12-01,M. salmoides,test,0.0064516129032258,0.0033312537178222675,8.384072952507481e-4,0.00358687294175142,0.00358687294175142,0.21084615818193558,0.2340634460532389,-1.556626519577166,-1.4521630633957703
WM,4,2017-12-01,N. gyrinus,test,0.0086021505376344,0.00303030303030303,NA,NA,0.00303030303030303,0.4276069017254307,0.4276069017254307,-0.8495509593501144,-0.8495509593501144
WM,4,2017-12-01,N. texanus,test,0.0043010752688172,0.0043360433604336,NA,NA,0.0043360433604336,-0.002439173120312215,-0.002439173120312215,-6.016096182229509,-6.016096182229509
WM,4,2017-12-01,P. olivaris,test,0.0043010752688172,0,NA,NA,0,0.43010752688172,0.43010752688172,-0.8437200390393207,-0.8437200390393207
